colour	fill	x	y	group	showSelected1
#6753B2	#6753B2	266.496081531402	379.82698296199	4	265
#6753B2	#6753B2	267.241379310345	383.333333333333	4	265
#734DA5	#734DA5	267.241379310345	383.333333333333	4	270
#734DA5	#734DA5	266.496081531402	386.839683704676	4	270
#734DA5	#734DA5	264.389056951369	389.739754242621	4	270
#734DA5	#734DA5	261.284629261853	391.532096404843	4	270
#734DA5	#734DA5	257.71958221321	391.906797948577	4	270
#734DA5	#734DA5	254.310344827586	390.799069572854	4	270
#734DA5	#734DA5	251.646405220906	388.400447577234	4	270
#734DA5	#734DA5	250.188382752295	385.125675495555	4	270
#734DA5	#734DA5	250.188382752295	381.540991171111	4	270
#734DA5	#734DA5	251.646405220906	378.266219089433	4	270
#734DA5	#734DA5	254.310344827586	375.867597093812	4	270
#734DA5	#734DA5	257.71958221321	374.75986871809	4	270
#734DA5	#734DA5	261.284629261853	375.134570261823	4	270
#734DA5	#734DA5	264.389056951369	376.926912424045	4	270
#734DA5	#734DA5	266.496081531402	379.82698296199	4	270
#734DA5	#734DA5	267.241379310345	383.333333333333	4	270
#814594	#814594	267.241379310345	383.333333333333	4	276
#814594	#814594	266.496081531402	386.839683704676	4	276
#814594	#814594	264.389056951369	389.739754242621	4	276
#814594	#814594	261.284629261853	391.532096404843	4	276
#814594	#814594	257.71958221321	391.906797948577	4	276
#814594	#814594	254.310344827586	390.799069572854	4	276
#814594	#814594	251.646405220906	388.400447577234	4	276
#814594	#814594	250.188382752295	385.125675495555	4	276
#814594	#814594	250.188382752295	381.540991171111	4	276
#814594	#814594	251.646405220906	378.266219089433	4	276
#814594	#814594	254.310344827586	375.867597093812	4	276
#814594	#814594	257.71958221321	374.75986871809	4	276
#814594	#814594	261.284629261853	375.134570261823	4	276
#814594	#814594	264.389056951369	376.926912424045	4	276
#814594	#814594	266.496081531402	379.82698296199	4	276
#814594	#814594	267.241379310345	383.333333333333	4	276
#834492	#834492	267.241379310345	383.333333333333	4	277
#834492	#834492	266.496081531402	386.839683704676	4	277
#834492	#834492	264.389056951369	389.739754242621	4	277
#834492	#834492	261.284629261853	391.532096404843	4	277
#834492	#834492	257.71958221321	391.906797948577	4	277
#834492	#834492	254.310344827586	390.799069572854	4	277
#834492	#834492	251.646405220906	388.400447577234	4	277
#834492	#834492	250.188382752295	385.125675495555	4	277
#834492	#834492	250.188382752295	381.540991171111	4	277
#834492	#834492	251.646405220906	378.266219089433	4	277
#834492	#834492	254.310344827586	375.867597093812	4	277
#834492	#834492	257.71958221321	374.75986871809	4	277
#834492	#834492	261.284629261853	375.134570261823	4	277
#834492	#834492	264.389056951369	376.926912424045	4	277
#834492	#834492	266.496081531402	379.82698296199	4	277
#834492	#834492	267.241379310345	383.333333333333	4	277
#8C3F87	#8C3F87	267.241379310345	383.333333333333	4	281
#8C3F87	#8C3F87	266.496081531402	386.839683704676	4	281
#8C3F87	#8C3F87	264.389056951369	389.739754242621	4	281
#8C3F87	#8C3F87	261.284629261853	391.532096404843	4	281
#8C3F87	#8C3F87	257.71958221321	391.906797948577	4	281
#8C3F87	#8C3F87	254.310344827586	390.799069572854	4	281
#8C3F87	#8C3F87	251.646405220906	388.400447577234	4	281
#8C3F87	#8C3F87	250.188382752295	385.125675495555	4	281
#8C3F87	#8C3F87	250.188382752295	381.540991171111	4	281
#8C3F87	#8C3F87	251.646405220906	378.266219089433	4	281
#8C3F87	#8C3F87	254.310344827586	375.867597093812	4	281
#8C3F87	#8C3F87	257.71958221321	374.75986871809	4	281
#8C3F87	#8C3F87	261.284629261853	375.134570261823	4	281
#8C3F87	#8C3F87	264.389056951369	376.926912424045	4	281
#8C3F87	#8C3F87	266.496081531402	379.82698296199	4	281
#8C3F87	#8C3F87	267.241379310345	383.333333333333	4	281
#8F3D84	#8F3D84	267.241379310345	383.333333333333	4	282
#8F3D84	#8F3D84	266.496081531402	386.839683704676	4	282
#8F3D84	#8F3D84	264.389056951369	389.739754242621	4	282
#8F3D84	#8F3D84	261.284629261853	391.532096404843	4	282
#8F3D84	#8F3D84	257.71958221321	391.906797948577	4	282
#8F3D84	#8F3D84	254.310344827586	390.799069572854	4	282
#8F3D84	#8F3D84	251.646405220906	388.400447577234	4	282
#8F3D84	#8F3D84	250.188382752295	385.125675495555	4	282
#8F3D84	#8F3D84	250.188382752295	381.540991171111	4	282
#8F3D84	#8F3D84	251.646405220906	378.266219089433	4	282
#8F3D84	#8F3D84	254.310344827586	375.867597093812	4	282
#8F3D84	#8F3D84	257.71958221321	374.75986871809	4	282
#8F3D84	#8F3D84	261.284629261853	375.134570261823	4	282
#8F3D84	#8F3D84	264.389056951369	376.926912424045	4	282
#8F3D84	#8F3D84	266.496081531402	379.82698296199	4	282
#8F3D84	#8F3D84	267.241379310345	383.333333333333	4	282
#FE0A00	#FE0A00	308.620689655172	383.333333333333	5	4
#FE0A00	#FE0A00	307.875391876229	386.839683704676	5	4
#FE0A00	#FE0A00	305.768367296197	389.739754242621	5	4
#FE0A00	#FE0A00	302.663939606681	391.532096404843	5	4
#FE0A00	#FE0A00	299.098892558037	391.906797948577	5	4
#FE0A00	#FE0A00	295.689655172414	390.799069572854	5	4
#FE0A00	#FE0A00	293.025715565733	388.400447577234	5	4
#FE0A00	#FE0A00	291.567693097122	385.125675495555	5	4
#FE0A00	#FE0A00	291.567693097122	381.540991171111	5	4
#FE0A00	#FE0A00	293.025715565733	378.266219089433	5	4
#FE0A00	#FE0A00	295.689655172414	375.867597093812	5	4
#FE0A00	#FE0A00	299.098892558037	374.75986871809	5	4
#FE0A00	#FE0A00	302.663939606681	375.134570261823	5	4
#FE0A00	#FE0A00	305.768367296197	376.926912424045	5	4
#FE0A00	#FE0A00	307.875391876229	379.82698296199	5	4
#FE0A00	#FE0A00	308.620689655172	383.333333333333	5	4
#FE0C00	#FE0C00	308.620689655172	383.333333333333	5	5
#FE0C00	#FE0C00	307.875391876229	386.839683704676	5	5
#FE0C00	#FE0C00	305.768367296197	389.739754242621	5	5
#FE0C00	#FE0C00	302.663939606681	391.532096404843	5	5
#FE0C00	#FE0C00	299.098892558037	391.906797948577	5	5
#FE0C00	#FE0C00	295.689655172414	390.799069572854	5	5
#FE0C00	#FE0C00	293.025715565733	388.400447577234	5	5
#FE0C00	#FE0C00	291.567693097122	385.125675495555	5	5
#FE0C00	#FE0C00	291.567693097122	381.540991171111	5	5
#FE0C00	#FE0C00	293.025715565733	378.266219089433	5	5
#FE0C00	#FE0C00	295.689655172414	375.867597093812	5	5
#FE0C00	#FE0C00	299.098892558037	374.75986871809	5	5
#FE0C00	#FE0C00	302.663939606681	375.134570261823	5	5
#FE0C00	#FE0C00	305.768367296197	376.926912424045	5	5
#FE0C00	#FE0C00	307.875391876229	379.82698296199	5	5
#FE0C00	#FE0C00	308.620689655172	383.333333333333	5	5
#FD0F00	#FD0F00	308.620689655172	383.333333333333	5	6
#FD0F00	#FD0F00	307.875391876229	386.839683704676	5	6
#FD0F00	#FD0F00	305.768367296197	389.739754242621	5	6
#FD0F00	#FD0F00	302.663939606681	391.532096404843	5	6
#FD0F00	#FD0F00	299.098892558037	391.906797948577	5	6
#FD0F00	#FD0F00	295.689655172414	390.799069572854	5	6
#FD0F00	#FD0F00	293.025715565733	388.400447577234	5	6
#FD0F00	#FD0F00	291.567693097122	385.125675495555	5	6
#FD0F00	#FD0F00	291.567693097122	381.540991171111	5	6
#FD0F00	#FD0F00	293.025715565733	378.266219089433	5	6
#FD0F00	#FD0F00	295.689655172414	375.867597093812	5	6
#FD0F00	#FD0F00	299.098892558037	374.75986871809	5	6
#FD0F00	#FD0F00	302.663939606681	375.134570261823	5	6
#FD0F00	#FD0F00	305.768367296197	376.926912424045	5	6
#FD0F00	#FD0F00	307.875391876229	379.82698296199	5	6
#FD0F00	#FD0F00	308.620689655172	383.333333333333	5	6
#FD1200	#FD1200	308.620689655172	383.333333333333	5	7
#FD1200	#FD1200	307.875391876229	386.839683704676	5	7
#FD1200	#FD1200	305.768367296197	389.739754242621	5	7
#FD1200	#FD1200	302.663939606681	391.532096404843	5	7
#FD1200	#FD1200	299.098892558037	391.906797948577	5	7
#FD1200	#FD1200	295.689655172414	390.799069572854	5	7
#FD1200	#FD1200	293.025715565733	388.400447577234	5	7
#FD1200	#FD1200	291.567693097122	385.125675495555	5	7
#FD1200	#FD1200	291.567693097122	381.540991171111	5	7
#FD1200	#FD1200	293.025715565733	378.266219089433	5	7
#FD1200	#FD1200	295.689655172414	375.867597093812	5	7
#FD1200	#FD1200	299.098892558037	374.75986871809	5	7
#FD1200	#FD1200	302.663939606681	375.134570261823	5	7
#FD1200	#FD1200	305.768367296197	376.926912424045	5	7
#FD1200	#FD1200	307.875391876229	379.82698296199	5	7
#FD1200	#FD1200	308.620689655172	383.333333333333	5	7
#FD1500	#FD1500	308.620689655172	383.333333333333	5	8
#FD1500	#FD1500	307.875391876229	386.839683704676	5	8
#FD1500	#FD1500	305.768367296197	389.739754242621	5	8
#FD1500	#FD1500	302.663939606681	391.532096404843	5	8
#FD1500	#FD1500	299.098892558037	391.906797948577	5	8
#FD1500	#FD1500	295.689655172414	390.799069572854	5	8
#FD1500	#FD1500	293.025715565733	388.400447577234	5	8
#FD1500	#FD1500	291.567693097122	385.125675495555	5	8
#FD1500	#FD1500	291.567693097122	381.540991171111	5	8
#FD1500	#FD1500	293.025715565733	378.266219089433	5	8
#FD1500	#FD1500	295.689655172414	375.867597093812	5	8
#FD1500	#FD1500	299.098892558037	374.75986871809	5	8
#FD1500	#FD1500	302.663939606681	375.134570261823	5	8
#FD1500	#FD1500	305.768367296197	376.926912424045	5	8
#FD1500	#FD1500	307.875391876229	379.82698296199	5	8
#FD1500	#FD1500	308.620689655172	383.333333333333	5	8
#FD1B00	#FD1B00	308.620689655172	383.333333333333	5	10
#FD1B00	#FD1B00	307.875391876229	386.839683704676	5	10
#FD1B00	#FD1B00	305.768367296197	389.739754242621	5	10
#FD1B00	#FD1B00	302.663939606681	391.532096404843	5	10
#FD1B00	#FD1B00	299.098892558037	391.906797948577	5	10
#FD1B00	#FD1B00	295.689655172414	390.799069572854	5	10
#FD1B00	#FD1B00	293.025715565733	388.400447577234	5	10
#FD1B00	#FD1B00	291.567693097122	385.125675495555	5	10
#FD1B00	#FD1B00	291.567693097122	381.540991171111	5	10
#FD1B00	#FD1B00	293.025715565733	378.266219089433	5	10
#FD1B00	#FD1B00	295.689655172414	375.867597093812	5	10
#FD1B00	#FD1B00	299.098892558037	374.75986871809	5	10
#FD1B00	#FD1B00	302.663939606681	375.134570261823	5	10
#FD1B00	#FD1B00	305.768367296197	376.926912424045	5	10
#FD1B00	#FD1B00	307.875391876229	379.82698296199	5	10
#FD1B00	#FD1B00	308.620689655172	383.333333333333	5	10
#FC1E00	#FC1E00	308.620689655172	383.333333333333	5	11
#FC1E00	#FC1E00	307.875391876229	386.839683704676	5	11
#FC1E00	#FC1E00	305.768367296197	389.739754242621	5	11
#FC1E00	#FC1E00	302.663939606681	391.532096404843	5	11
#FC1E00	#FC1E00	299.098892558037	391.906797948577	5	11
#FC1E00	#FC1E00	295.689655172414	390.799069572854	5	11
#FC1E00	#FC1E00	293.025715565733	388.400447577234	5	11
#FC1E00	#FC1E00	291.567693097122	385.125675495555	5	11
#FC1E00	#FC1E00	291.567693097122	381.540991171111	5	11
#FC1E00	#FC1E00	293.025715565733	378.266219089433	5	11
#FC1E00	#FC1E00	295.689655172414	375.867597093812	5	11
#FC1E00	#FC1E00	299.098892558037	374.75986871809	5	11
#FC1E00	#FC1E00	302.663939606681	375.134570261823	5	11
#FC1E00	#FC1E00	305.768367296197	376.926912424045	5	11
#FC1E00	#FC1E00	307.875391876229	379.82698296199	5	11
#FC1E00	#FC1E00	308.620689655172	383.333333333333	5	11
#FC2400	#FC2400	308.620689655172	383.333333333333	5	13
#FC2400	#FC2400	307.875391876229	386.839683704676	5	13
#FC2400	#FC2400	305.768367296197	389.739754242621	5	13
#FC2400	#FC2400	302.663939606681	391.532096404843	5	13
#FC2400	#FC2400	299.098892558037	391.906797948577	5	13
#FC2400	#FC2400	295.689655172414	390.799069572854	5	13
#FC2400	#FC2400	293.025715565733	388.400447577234	5	13
#FC2400	#FC2400	291.567693097122	385.125675495555	5	13
#FC2400	#FC2400	291.567693097122	381.540991171111	5	13
#FC2400	#FC2400	293.025715565733	378.266219089433	5	13
#FC2400	#FC2400	295.689655172414	375.867597093812	5	13
#FC2400	#FC2400	299.098892558037	374.75986871809	5	13
#FC2400	#FC2400	302.663939606681	375.134570261823	5	13
#FC2400	#FC2400	305.768367296197	376.926912424045	5	13
#FC2400	#FC2400	307.875391876229	379.82698296199	5	13
#FC2400	#FC2400	308.620689655172	383.333333333333	5	13
#FC2900	#FC2900	308.620689655172	383.333333333333	5	15
#FC2900	#FC2900	307.875391876229	386.839683704676	5	15
#FC2900	#FC2900	305.768367296197	389.739754242621	5	15
#FC2900	#FC2900	302.663939606681	391.532096404843	5	15
#FC2900	#FC2900	299.098892558037	391.906797948577	5	15
#FC2900	#FC2900	295.689655172414	390.799069572854	5	15
#FC2900	#FC2900	293.025715565733	388.400447577234	5	15
#FC2900	#FC2900	291.567693097122	385.125675495555	5	15
#FC2900	#FC2900	291.567693097122	381.540991171111	5	15
#FC2900	#FC2900	293.025715565733	378.266219089433	5	15
#FC2900	#FC2900	295.689655172414	375.867597093812	5	15
#FC2900	#FC2900	299.098892558037	374.75986871809	5	15
#FC2900	#FC2900	302.663939606681	375.134570261823	5	15
#FC2900	#FC2900	305.768367296197	376.926912424045	5	15
#FC2900	#FC2900	307.875391876229	379.82698296199	5	15
#FC2900	#FC2900	308.620689655172	383.333333333333	5	15
#FB3500	#FB3500	308.620689655172	383.333333333333	5	19
#FB3500	#FB3500	307.875391876229	386.839683704676	5	19
#FB3500	#FB3500	305.768367296197	389.739754242621	5	19
#FB3500	#FB3500	302.663939606681	391.532096404843	5	19
#FB3500	#FB3500	299.098892558037	391.906797948577	5	19
#FB3500	#FB3500	295.689655172414	390.799069572854	5	19
#FB3500	#FB3500	293.025715565733	388.400447577234	5	19
#FB3500	#FB3500	291.567693097122	385.125675495555	5	19
#FB3500	#FB3500	291.567693097122	381.540991171111	5	19
#FB3500	#FB3500	293.025715565733	378.266219089433	5	19
#FB3500	#FB3500	295.689655172414	375.867597093812	5	19
#FB3500	#FB3500	299.098892558037	374.75986871809	5	19
#FB3500	#FB3500	302.663939606681	375.134570261823	5	19
#FB3500	#FB3500	305.768367296197	376.926912424045	5	19
#FB3500	#FB3500	307.875391876229	379.82698296199	5	19
#FB3500	#FB3500	308.620689655172	383.333333333333	5	19
#FA3800	#FA3800	308.620689655172	383.333333333333	5	20
#FA3800	#FA3800	307.875391876229	386.839683704676	5	20
#FA3800	#FA3800	305.768367296197	389.739754242621	5	20
#FA3800	#FA3800	302.663939606681	391.532096404843	5	20
#FA3800	#FA3800	299.098892558037	391.906797948577	5	20
#FA3800	#FA3800	295.689655172414	390.799069572854	5	20
#FA3800	#FA3800	293.025715565733	388.400447577234	5	20
#FA3800	#FA3800	291.567693097122	385.125675495555	5	20
#FA3800	#FA3800	291.567693097122	381.540991171111	5	20
#FA3800	#FA3800	293.025715565733	378.266219089433	5	20
#FA3800	#FA3800	295.689655172414	375.867597093812	5	20
#FA3800	#FA3800	299.098892558037	374.75986871809	5	20
#FA3800	#FA3800	302.663939606681	375.134570261823	5	20
#FA3800	#FA3800	305.768367296197	376.926912424045	5	20
#FA3800	#FA3800	307.875391876229	379.82698296199	5	20
#FA3800	#FA3800	308.620689655172	383.333333333333	5	20
#FA3B00	#FA3B00	308.620689655172	383.333333333333	5	21
#FA3B00	#FA3B00	307.875391876229	386.839683704676	5	21
#FA3B00	#FA3B00	305.768367296197	389.739754242621	5	21
#FA3B00	#FA3B00	302.663939606681	391.532096404843	5	21
#FA3B00	#FA3B00	299.098892558037	391.906797948577	5	21
#FA3B00	#FA3B00	295.689655172414	390.799069572854	5	21
#FA3B00	#FA3B00	293.025715565733	388.400447577234	5	21
#FA3B00	#FA3B00	291.567693097122	385.125675495555	5	21
#FA3B00	#FA3B00	291.567693097122	381.540991171111	5	21
#FA3B00	#FA3B00	293.025715565733	378.266219089433	5	21
#FA3B00	#FA3B00	295.689655172414	375.867597093812	5	21
#FA3B00	#FA3B00	299.098892558037	374.75986871809	5	21
#FA3B00	#FA3B00	302.663939606681	375.134570261823	5	21
#FA3B00	#FA3B00	305.768367296197	376.926912424045	5	21
#FA3B00	#FA3B00	307.875391876229	379.82698296199	5	21
#FA3B00	#FA3B00	308.620689655172	383.333333333333	5	21
#F94C00	#F94C00	308.620689655172	383.333333333333	5	27
#F94C00	#F94C00	307.875391876229	386.839683704676	5	27
#F94C00	#F94C00	305.768367296197	389.739754242621	5	27
#F94C00	#F94C00	302.663939606681	391.532096404843	5	27
#F94C00	#F94C00	299.098892558037	391.906797948577	5	27
#F94C00	#F94C00	295.689655172414	390.799069572854	5	27
#F94C00	#F94C00	293.025715565733	388.400447577234	5	27
#F94C00	#F94C00	291.567693097122	385.125675495555	5	27
#F94C00	#F94C00	291.567693097122	381.540991171111	5	27
#F94C00	#F94C00	293.025715565733	378.266219089433	5	27
#F94C00	#F94C00	295.689655172414	375.867597093812	5	27
#F94C00	#F94C00	299.098892558037	374.75986871809	5	27
#F94C00	#F94C00	302.663939606681	375.134570261823	5	27
#F94C00	#F94C00	305.768367296197	376.926912424045	5	27
#F94C00	#F94C00	307.875391876229	379.82698296199	5	27
#F94C00	#F94C00	308.620689655172	383.333333333333	5	27
#F95200	#F95200	308.620689655172	383.333333333333	5	29
#F95200	#F95200	307.875391876229	386.839683704676	5	29
#F95200	#F95200	305.768367296197	389.739754242621	5	29
#F95200	#F95200	302.663939606681	391.532096404843	5	29
#F95200	#F95200	299.098892558037	391.906797948577	5	29
#F95200	#F95200	295.689655172414	390.799069572854	5	29
#F95200	#F95200	293.025715565733	388.400447577234	5	29
#F95200	#F95200	291.567693097122	385.125675495555	5	29
#F95200	#F95200	291.567693097122	381.540991171111	5	29
#F95200	#F95200	293.025715565733	378.266219089433	5	29
#F95200	#F95200	295.689655172414	375.867597093812	5	29
#F95200	#F95200	299.098892558037	374.75986871809	5	29
#F95200	#F95200	302.663939606681	375.134570261823	5	29
#F95200	#F95200	305.768367296197	376.926912424045	5	29
#F95200	#F95200	307.875391876229	379.82698296199	5	29
#F95200	#F95200	308.620689655172	383.333333333333	5	29
#F85A00	#F85A00	308.620689655172	383.333333333333	5	32
#F85A00	#F85A00	307.875391876229	386.839683704676	5	32
#F85A00	#F85A00	305.768367296197	389.739754242621	5	32
#F85A00	#F85A00	302.663939606681	391.532096404843	5	32
#F85A00	#F85A00	299.098892558037	391.906797948577	5	32
#F85A00	#F85A00	295.689655172414	390.799069572854	5	32
#F85A00	#F85A00	293.025715565733	388.400447577234	5	32
#F85A00	#F85A00	291.567693097122	385.125675495555	5	32
#F85A00	#F85A00	291.567693097122	381.540991171111	5	32
#F85A00	#F85A00	293.025715565733	378.266219089433	5	32
#F85A00	#F85A00	295.689655172414	375.867597093812	5	32
#F85A00	#F85A00	299.098892558037	374.75986871809	5	32
#F85A00	#F85A00	302.663939606681	375.134570261823	5	32
#F85A00	#F85A00	305.768367296197	376.926912424045	5	32
#F85A00	#F85A00	307.875391876229	379.82698296199	5	32
#F85A00	#F85A00	308.620689655172	383.333333333333	5	32
#F85D00	#F85D00	308.620689655172	383.333333333333	5	33
#F85D00	#F85D00	307.875391876229	386.839683704676	5	33
#F85D00	#F85D00	305.768367296197	389.739754242621	5	33
#F85D00	#F85D00	302.663939606681	391.532096404843	5	33
#F85D00	#F85D00	299.098892558037	391.906797948577	5	33
#F85D00	#F85D00	295.689655172414	390.799069572854	5	33
#F85D00	#F85D00	293.025715565733	388.400447577234	5	33
#F85D00	#F85D00	291.567693097122	385.125675495555	5	33
#F85D00	#F85D00	291.567693097122	381.540991171111	5	33
#F85D00	#F85D00	293.025715565733	378.266219089433	5	33
#F85D00	#F85D00	295.689655172414	375.867597093812	5	33
#F85D00	#F85D00	299.098892558037	374.75986871809	5	33
#F85D00	#F85D00	302.663939606681	375.134570261823	5	33
#F85D00	#F85D00	305.768367296197	376.926912424045	5	33
#F85D00	#F85D00	307.875391876229	379.82698296199	5	33
#F85D00	#F85D00	308.620689655172	383.333333333333	5	33
#F76600	#F76600	308.620689655172	383.333333333333	5	36
#F76600	#F76600	307.875391876229	386.839683704676	5	36
#F76600	#F76600	305.768367296197	389.739754242621	5	36
#F76600	#F76600	302.663939606681	391.532096404843	5	36
#F76600	#F76600	299.098892558037	391.906797948577	5	36
#F76600	#F76600	295.689655172414	390.799069572854	5	36
#F76600	#F76600	293.025715565733	388.400447577234	5	36
#F76600	#F76600	291.567693097122	385.125675495555	5	36
#F76600	#F76600	291.567693097122	381.540991171111	5	36
#F76600	#F76600	293.025715565733	378.266219089433	5	36
#F76600	#F76600	295.689655172414	375.867597093812	5	36
#F76600	#F76600	299.098892558037	374.75986871809	5	36
#F76600	#F76600	302.663939606681	375.134570261823	5	36
#F76600	#F76600	305.768367296197	376.926912424045	5	36
#F76600	#F76600	307.875391876229	379.82698296199	5	36
#F76600	#F76600	308.620689655172	383.333333333333	5	36
#F76900	#F76900	308.620689655172	383.333333333333	5	37
#F76900	#F76900	307.875391876229	386.839683704676	5	37
#F76900	#F76900	305.768367296197	389.739754242621	5	37
#F76900	#F76900	302.663939606681	391.532096404843	5	37
#F76900	#F76900	299.098892558037	391.906797948577	5	37
#F76900	#F76900	295.689655172414	390.799069572854	5	37
#F76900	#F76900	293.025715565733	388.400447577234	5	37
#F76900	#F76900	291.567693097122	385.125675495555	5	37
#F76900	#F76900	291.567693097122	381.540991171111	5	37
#F76900	#F76900	293.025715565733	378.266219089433	5	37
#F76900	#F76900	295.689655172414	375.867597093812	5	37
#F76900	#F76900	299.098892558037	374.75986871809	5	37
#F76900	#F76900	302.663939606681	375.134570261823	5	37
#F76900	#F76900	305.768367296197	376.926912424045	5	37
#F76900	#F76900	307.875391876229	379.82698296199	5	37
#F76900	#F76900	308.620689655172	383.333333333333	5	37
#F76C00	#F76C00	308.620689655172	383.333333333333	5	38
#F76C00	#F76C00	307.875391876229	386.839683704676	5	38
#F76C00	#F76C00	305.768367296197	389.739754242621	5	38
#F76C00	#F76C00	302.663939606681	391.532096404843	5	38
#F76C00	#F76C00	299.098892558037	391.906797948577	5	38
#F76C00	#F76C00	295.689655172414	390.799069572854	5	38
#F76C00	#F76C00	293.025715565733	388.400447577234	5	38
#F76C00	#F76C00	291.567693097122	385.125675495555	5	38
#F76C00	#F76C00	291.567693097122	381.540991171111	5	38
#F76C00	#F76C00	293.025715565733	378.266219089433	5	38
#F76C00	#F76C00	295.689655172414	375.867597093812	5	38
#F76C00	#F76C00	299.098892558037	374.75986871809	5	38
#F76C00	#F76C00	302.663939606681	375.134570261823	5	38
#F76C00	#F76C00	305.768367296197	376.926912424045	5	38
#F76C00	#F76C00	307.875391876229	379.82698296199	5	38
#F76C00	#F76C00	308.620689655172	383.333333333333	5	38
#F76F00	#F76F00	308.620689655172	383.333333333333	5	39
#F76F00	#F76F00	307.875391876229	386.839683704676	5	39
#F76F00	#F76F00	305.768367296197	389.739754242621	5	39
#F76F00	#F76F00	302.663939606681	391.532096404843	5	39
#F76F00	#F76F00	299.098892558037	391.906797948577	5	39
#F76F00	#F76F00	295.689655172414	390.799069572854	5	39
#F76F00	#F76F00	293.025715565733	388.400447577234	5	39
#F76F00	#F76F00	291.567693097122	385.125675495555	5	39
#F76F00	#F76F00	291.567693097122	381.540991171111	5	39
#F76F00	#F76F00	293.025715565733	378.266219089433	5	39
#F76F00	#F76F00	295.689655172414	375.867597093812	5	39
#F76F00	#F76F00	299.098892558037	374.75986871809	5	39
#F76F00	#F76F00	302.663939606681	375.134570261823	5	39
#F76F00	#F76F00	305.768367296197	376.926912424045	5	39
#F76F00	#F76F00	307.875391876229	379.82698296199	5	39
#F76F00	#F76F00	308.620689655172	383.333333333333	5	39
#F67400	#F67400	308.620689655172	383.333333333333	5	41
#F67400	#F67400	307.875391876229	386.839683704676	5	41
#F67400	#F67400	305.768367296197	389.739754242621	5	41
#F67400	#F67400	302.663939606681	391.532096404843	5	41
#F67400	#F67400	299.098892558037	391.906797948577	5	41
#F67400	#F67400	295.689655172414	390.799069572854	5	41
#F67400	#F67400	293.025715565733	388.400447577234	5	41
#F67400	#F67400	291.567693097122	385.125675495555	5	41
#F67400	#F67400	291.567693097122	381.540991171111	5	41
#F67400	#F67400	293.025715565733	378.266219089433	5	41
#F67400	#F67400	295.689655172414	375.867597093812	5	41
#F67400	#F67400	299.098892558037	374.75986871809	5	41
#F67400	#F67400	302.663939606681	375.134570261823	5	41
#F67400	#F67400	305.768367296197	376.926912424045	5	41
#F67400	#F67400	307.875391876229	379.82698296199	5	41
#F67400	#F67400	308.620689655172	383.333333333333	5	41
#F67700	#F67700	308.620689655172	383.333333333333	5	42
#F67700	#F67700	307.875391876229	386.839683704676	5	42
#F67700	#F67700	305.768367296197	389.739754242621	5	42
#F67700	#F67700	302.663939606681	391.532096404843	5	42
#F67700	#F67700	299.098892558037	391.906797948577	5	42
#F67700	#F67700	295.689655172414	390.799069572854	5	42
#F67700	#F67700	293.025715565733	388.400447577234	5	42
#F67700	#F67700	291.567693097122	385.125675495555	5	42
#F67700	#F67700	291.567693097122	381.540991171111	5	42
#F67700	#F67700	293.025715565733	378.266219089433	5	42
#F67700	#F67700	295.689655172414	375.867597093812	5	42
#F67700	#F67700	299.098892558037	374.75986871809	5	42
#F67700	#F67700	302.663939606681	375.134570261823	5	42
#F67700	#F67700	305.768367296197	376.926912424045	5	42
#F67700	#F67700	307.875391876229	379.82698296199	5	42
#F67700	#F67700	308.620689655172	383.333333333333	5	42
#F67A00	#F67A00	308.620689655172	383.333333333333	5	43
#F67A00	#F67A00	307.875391876229	386.839683704676	5	43
#F67A00	#F67A00	305.768367296197	389.739754242621	5	43
#F67A00	#F67A00	302.663939606681	391.532096404843	5	43
#F67A00	#F67A00	299.098892558037	391.906797948577	5	43
#F67A00	#F67A00	295.689655172414	390.799069572854	5	43
#F67A00	#F67A00	293.025715565733	388.400447577234	5	43
#F67A00	#F67A00	291.567693097122	385.125675495555	5	43
#F67A00	#F67A00	291.567693097122	381.540991171111	5	43
#F67A00	#F67A00	293.025715565733	378.266219089433	5	43
#F67A00	#F67A00	295.689655172414	375.867597093812	5	43
#F67A00	#F67A00	299.098892558037	374.75986871809	5	43
#F67A00	#F67A00	302.663939606681	375.134570261823	5	43
#F67A00	#F67A00	305.768367296197	376.926912424045	5	43
#F67A00	#F67A00	307.875391876229	379.82698296199	5	43
#F67A00	#F67A00	308.620689655172	383.333333333333	5	43
#F67D00	#F67D00	308.620689655172	383.333333333333	5	44
#F67D00	#F67D00	307.875391876229	386.839683704676	5	44
#F67D00	#F67D00	305.768367296197	389.739754242621	5	44
#F67D00	#F67D00	302.663939606681	391.532096404843	5	44
#F67D00	#F67D00	299.098892558037	391.906797948577	5	44
#F67D00	#F67D00	295.689655172414	390.799069572854	5	44
#F67D00	#F67D00	293.025715565733	388.400447577234	5	44
#F67D00	#F67D00	291.567693097122	385.125675495555	5	44
#F67D00	#F67D00	291.567693097122	381.540991171111	5	44
#F67D00	#F67D00	293.025715565733	378.266219089433	5	44
#F67D00	#F67D00	295.689655172414	375.867597093812	5	44
#F67D00	#F67D00	299.098892558037	374.75986871809	5	44
#F67D00	#F67D00	302.663939606681	375.134570261823	5	44
#F67D00	#F67D00	305.768367296197	376.926912424045	5	44
#F67D00	#F67D00	307.875391876229	379.82698296199	5	44
#F67D00	#F67D00	308.620689655172	383.333333333333	5	44
#F58000	#F58000	308.620689655172	383.333333333333	5	45
